array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0xf0	1.6GHz	100000	8	1.259237
expt_seq	0xf0	1.6GHz	100000	8	1.299765
expt_seq	0xf0	1.6GHz	100000	8	1.250945
expt_seq	0xf0	1.6GHz	100000	8	1.381145
expt_seq	0xf0	1.6GHz	100000	16	1.109713
expt_seq	0xf0	1.6GHz	100000	16	1.117483
expt_seq	0xf0	1.6GHz	100000	16	1.079326
expt_seq	0xf0	1.6GHz	100000	16	1.131731
expt_seq	0xf0	1.6GHz	100000	16	1.226238
expt_seq	0xf0	1.6GHz	100000	32	1.023314
expt_seq	0xf0	1.6GHz	100000	32	0.986858
expt_seq	0xf0	1.6GHz	100000	32	0.982319
expt_seq	0xf0	1.6GHz	100000	32	0.995833
expt_seq	0xf0	1.6GHz	100000	32	1.020526
expt_seq	0xf0	1.6GHz	100000	64	0.927398
expt_seq	0xf0	1.6GHz	100000	64	0.917606
expt_seq	0xf0	1.6GHz	100000	64	0.907324
expt_seq	0xf0	1.6GHz	100000	64	0.927417
expt_seq	0xf0	1.6GHz	100000	64	1.037876
expt_seq	0xf0	1.6GHz	100000	128	0.885634
expt_seq	0xf0	1.6GHz	100000	128	0.994727
expt_seq	0xf0	1.6GHz	100000	128	1.01808
expt_seq	0xf0	1.6GHz	100000	128	0.882782
expt_seq	0xf0	1.6GHz	100000	128	1.004885
expt_seq	0xf0	1.6GHz	100000	256	0.980575
expt_seq	0xf0	1.6GHz	100000	256	0.908944
expt_seq	0xf0	1.6GHz	100000	256	0.995788
expt_seq	0xf0	1.6GHz	100000	256	0.873863
expt_seq	0xf0	1.6GHz	100000	256	0.928019
expt_seq	0xf0	1.6GHz	100000	512	0.871999
expt_seq	0xf0	1.6GHz	100000	512	0.877956
expt_seq	0xf0	1.6GHz	100000	512	0.878532
expt_seq	0xf0	1.6GHz	100000	512	0.871083
expt_seq	0xf0	1.6GHz	100000	512	0.96688
expt_seq	0xf0	1.6GHz	100000	1024	0.965764
expt_seq	0xf0	1.6GHz	100000	1024	0.948696
expt_seq	0xf0	1.6GHz	100000	1024	0.992181
expt_seq	0xf0	1.6GHz	100000	1024	1.080157
expt_seq	0xf0	1.6GHz	100000	1024	0.974196
expt_seq	0xf0	1.6GHz	100000	2048	1.21582
expt_seq	0xf0	1.6GHz	100000	2048	1.188004
expt_seq	0xf0	1.6GHz	100000	2048	1.185325
expt_seq	0xf0	1.6GHz	100000	2048	1.205073
expt_seq	0xf0	1.6GHz	100000	2048	1.211592
expt_seq	0xf0	1.6GHz	100000	4096	1.782387
expt_seq	0xf0	1.6GHz	100000	4096	1.733992
expt_seq	0xf0	1.6GHz	100000	4096	1.717493
expt_seq	0xf0	1.6GHz	100000	4096	1.708002
expt_seq	0xf0	1.6GHz	100000	4096	1.677954
expt_seq	0xf0	1.6GHz	100000	8192	3.190333
expt_seq	0xf0	1.6GHz	100000	8192	3.275567
expt_seq	0xf0	1.6GHz	100000	8192	3.106033
expt_seq	0xf0	1.6GHz	100000	8192	3.18746
expt_seq	0xf0	1.6GHz	100000	8192	3.326425
expt_seq	0xf0	1.6GHz	100000	16384	5.116624
expt_seq	0xf0	1.6GHz	100000	16384	4.97382
expt_seq	0xf0	1.6GHz	100000	16384	4.83771
expt_seq	0xf0	1.6GHz	100000	16384	5.059709
expt_seq	0xf0	1.6GHz	100000	16384	4.866914
expt_seq	0xf0	1.6GHz	100000	32768	19.290353
expt_seq	0xf0	1.6GHz	100000	32768	19.441063
expt_seq	0xf0	1.6GHz	100000	32768	19.145816
expt_seq	0xf0	1.6GHz	100000	32768	19.193926
expt_seq	0xf0	1.6GHz	100000	32768	19.495593
expt_seq	0xf0	1.6GHz	100000	65536	35.519296
expt_seq	0xf0	1.6GHz	100000	65536	35.449559
expt_seq	0xf0	1.6GHz	100000	65536	35.70887
expt_seq	0xf0	1.6GHz	100000	65536	35.509503
expt_seq	0xf0	1.6GHz	100000	65536	35.517223
