array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0xff	1.6GHz	10000	2048	0.108292
expt_seq	0xff	1.6GHz	10000	2048	0.131191
expt_seq	0xff	1.6GHz	10000	2048	0.116264
expt_seq	0xff	1.6GHz	10000	2048	0.128487
expt_seq	0xff	1.6GHz	10000	2048	0.212574
expt_seq	0xff	1.6GHz	10000	4096	0.453021
expt_seq	0xff	1.6GHz	10000	4096	0.210237
expt_seq	0xff	1.6GHz	10000	4096	0.451515
expt_seq	0xff	1.6GHz	10000	4096	0.406065
expt_seq	0xff	1.6GHz	10000	4096	0.18913
expt_seq	0xff	1.6GHz	10000	8192	0.453271
expt_seq	0xff	1.6GHz	10000	8192	0.451353
expt_seq	0xff	1.6GHz	10000	8192	0.450595
expt_seq	0xff	1.6GHz	10000	8192	0.286121
expt_seq	0xff	1.6GHz	10000	8192	0.451109
expt_seq	0xff	1.6GHz	100000	2	0.906566
expt_seq	0xff	1.6GHz	100000	2	1.000733
expt_seq	0xff	1.6GHz	100000	2	0.942238
expt_seq	0xff	1.6GHz	100000	2	0.892354
expt_seq	0xff	1.6GHz	100000	2	0.934518
expt_seq	0xff	1.6GHz	100000	4	0.877987
expt_seq	0xff	1.6GHz	100000	4	0.906219
expt_seq	0xff	1.6GHz	100000	4	0.971299
expt_seq	0xff	1.6GHz	100000	4	0.938087
expt_seq	0xff	1.6GHz	100000	4	0.919753
expt_seq	0xff	1.6GHz	100000	8	0.886611
expt_seq	0xff	1.6GHz	100000	8	0.83308
expt_seq	0xff	1.6GHz	100000	8	0.831106
expt_seq	0xff	1.6GHz	100000	8	0.915232
expt_seq	0xff	1.6GHz	100000	8	0.846868
expt_seq	0xff	1.6GHz	100000	16	0.799238
expt_seq	0xff	1.6GHz	100000	16	0.844532
expt_seq	0xff	1.6GHz	100000	16	0.770001
expt_seq	0xff	1.6GHz	100000	16	0.835096
expt_seq	0xff	1.6GHz	100000	16	0.825358
expt_seq	0xff	1.6GHz	100000	32	0.763084
expt_seq	0xff	1.6GHz	100000	32	0.769388
expt_seq	0xff	1.6GHz	100000	32	0.738068
expt_seq	0xff	1.6GHz	100000	32	0.807354
expt_seq	0xff	1.6GHz	100000	32	0.741417
expt_seq	0xff	1.6GHz	100000	64	0.69391
expt_seq	0xff	1.6GHz	100000	64	0.767702
expt_seq	0xff	1.6GHz	100000	64	0.710416
expt_seq	0xff	1.6GHz	100000	64	0.709439
expt_seq	0xff	1.6GHz	100000	64	0.83042
expt_seq	0xff	1.6GHz	100000	128	0.65239
expt_seq	0xff	1.6GHz	100000	128	0.658461
expt_seq	0xff	1.6GHz	100000	128	0.668048
expt_seq	0xff	1.6GHz	100000	128	0.658973
expt_seq	0xff	1.6GHz	100000	128	0.642051
expt_seq	0xff	1.6GHz	100000	256	0.703782
expt_seq	0xff	1.6GHz	100000	256	0.717583
expt_seq	0xff	1.6GHz	100000	256	0.686224
expt_seq	0xff	1.6GHz	100000	256	0.740399
expt_seq	0xff	1.6GHz	100000	256	0.695534
expt_seq	0xff	1.6GHz	100000	512	0.652062
expt_seq	0xff	1.6GHz	100000	512	0.660859
expt_seq	0xff	1.6GHz	100000	512	0.754334
expt_seq	0xff	1.6GHz	100000	512	0.643002
expt_seq	0xff	1.6GHz	100000	512	0.671275
expt_seq	0xff	1.6GHz	100000	1024	0.673696
expt_seq	0xff	1.6GHz	100000	1024	0.749248
expt_seq	0xff	1.6GHz	100000	1024	0.753392
expt_seq	0xff	1.6GHz	100000	1024	0.737463
expt_seq	0xff	1.6GHz	100000	1024	0.736684
expt_seq	0xff	1.6GHz	100000	2048	0.852779
expt_seq	0xff	1.6GHz	100000	2048	0.82985
expt_seq	0xff	1.6GHz	100000	2048	0.862216
expt_seq	0xff	1.6GHz	100000	2048	0.897148
expt_seq	0xff	1.6GHz	100000	2048	0.845163
expt_seq	0xff	1.6GHz	100000	4096	1.320338
expt_seq	0xff	1.6GHz	100000	4096	1.350883
expt_seq	0xff	1.6GHz	100000	4096	1.098556
expt_seq	0xff	1.6GHz	100000	4096	1.281493
expt_seq	0xff	1.6GHz	100000	4096	1.192636
expt_seq	0xff	1.6GHz	100000	8192	2.89797
expt_seq	0xff	1.6GHz	100000	8192	2.187139
expt_seq	0xff	1.6GHz	100000	8192	2.424456
expt_seq	0xff	1.6GHz	100000	8192	2.956744
expt_seq	0xff	1.6GHz	100000	8192	3.106135
expt_seq	0xff	1.6GHz	100000	16384	4.122726
expt_seq	0xff	1.6GHz	100000	16384	4.045486
expt_seq	0xff	1.6GHz	100000	16384	6.014701
expt_seq	0xff	1.6GHz	100000	16384	4.634018
expt_seq	0xff	1.6GHz	100000	16384	3.82641
expt_seq	0xff	1.6GHz	100000	32768	18.415983
expt_seq	0xff	1.6GHz	100000	32768	18.751474
expt_seq	0xff	1.6GHz	100000	32768	18.722199
expt_seq	0xff	1.6GHz	100000	32768	19.653285
expt_seq	0xff	1.6GHz	100000	32768	19.669844
expt_seq	0xff	1.6GHz	100000	65536	18.889594
expt_seq	0xff	1.6GHz	100000	65536	19.361694
expt_seq	0xff	1.6GHz	100000	65536	19.253963
expt_seq	0xff	1.6GHz	100000	65536	19.705187
expt_seq	0xff	1.6GHz	100000	65536	18.723602
