array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x0f	1.8GHz	10000	1024	0.172994
expt_seq	0x0f	1.8GHz	10000	1024	0.170823
expt_seq	0x0f	1.8GHz	10000	2048	0.242177
expt_seq	0x0f	1.8GHz	10000	2048	0.242763
expt_seq	0x0f	1.8GHz	10000	2048	0.238531
expt_seq	0x0f	1.8GHz	10000	2048	0.234974
expt_seq	0x0f	1.8GHz	10000	2048	0.239381
expt_seq	0x0f	1.8GHz	10000	4096	0.554869
expt_seq	0x0f	1.8GHz	10000	4096	0.560639
expt_seq	0x0f	1.8GHz	10000	4096	0.554192
expt_seq	0x0f	1.8GHz	10000	4096	0.559102
expt_seq	0x0f	1.8GHz	10000	4096	0.557892
expt_seq	0x0f	1.8GHz	10000	8192	2.468042
expt_seq	0x0f	1.8GHz	10000	8192	2.462655
expt_seq	0x0f	1.8GHz	10000	8192	2.474186
expt_seq	0x0f	1.8GHz	10000	8192	2.454748
expt_seq	0x0f	1.8GHz	10000	8192	2.468177
expt_seq	0x0f	1.8GHz	100000	2	2.689826
expt_seq	0x0f	1.8GHz	100000	2	2.495553
expt_seq	0x0f	1.8GHz	100000	2	2.786927
expt_seq	0x0f	1.8GHz	100000	2	2.418104
expt_seq	0x0f	1.8GHz	100000	2	2.378127
expt_seq	0x0f	1.8GHz	100000	4	2.544975
expt_seq	0x0f	1.8GHz	100000	4	2.442408
expt_seq	0x0f	1.8GHz	100000	4	2.395905
expt_seq	0x0f	1.8GHz	100000	4	2.640373
expt_seq	0x0f	1.8GHz	100000	4	2.718531
expt_seq	0x0f	1.8GHz	100000	8	2.400851
expt_seq	0x0f	1.8GHz	100000	8	2.407538
expt_seq	0x0f	1.8GHz	100000	8	2.423624
expt_seq	0x0f	1.8GHz	100000	8	2.572577
expt_seq	0x0f	1.8GHz	100000	8	2.209333
expt_seq	0x0f	1.8GHz	100000	16	2.336088
expt_seq	0x0f	1.8GHz	100000	16	2.138802
expt_seq	0x0f	1.8GHz	100000	16	2.302703
expt_seq	0x0f	1.8GHz	100000	16	2.289942
expt_seq	0x0f	1.8GHz	100000	16	2.123522
expt_seq	0x0f	1.8GHz	100000	32	1.99222
expt_seq	0x0f	1.8GHz	100000	32	2.037591
expt_seq	0x0f	1.8GHz	100000	32	2.099498
expt_seq	0x0f	1.8GHz	100000	32	2.261501
expt_seq	0x0f	1.8GHz	100000	32	2.294828
expt_seq	0x0f	1.8GHz	100000	64	2.013176
expt_seq	0x0f	1.8GHz	100000	64	2.036618
expt_seq	0x0f	1.8GHz	100000	64	2.22692
expt_seq	0x0f	1.8GHz	100000	64	2.14741
expt_seq	0x0f	1.8GHz	100000	64	1.833377
expt_seq	0x0f	1.8GHz	100000	128	1.802017
expt_seq	0x0f	1.8GHz	100000	128	1.910958
expt_seq	0x0f	1.8GHz	100000	128	1.940056
expt_seq	0x0f	1.8GHz	100000	128	1.776073
expt_seq	0x0f	1.8GHz	100000	128	1.943894
expt_seq	0x0f	1.8GHz	100000	256	1.971852
expt_seq	0x0f	1.8GHz	100000	256	2.15522
expt_seq	0x0f	1.8GHz	100000	256	2.059881
expt_seq	0x0f	1.8GHz	100000	256	2.083646
expt_seq	0x0f	1.8GHz	100000	256	1.810013
expt_seq	0x0f	1.8GHz	100000	512	1.88057
expt_seq	0x0f	1.8GHz	100000	512	1.811101
expt_seq	0x0f	1.8GHz	100000	512	1.820424
expt_seq	0x0f	1.8GHz	100000	512	1.803996
expt_seq	0x0f	1.8GHz	100000	512	1.822626
expt_seq	0x0f	1.8GHz	100000	1024	1.993642
expt_seq	0x0f	1.8GHz	100000	1024	2.205469
expt_seq	0x0f	1.8GHz	100000	1024	1.97918
expt_seq	0x0f	1.8GHz	100000	1024	1.968815
expt_seq	0x0f	1.8GHz	100000	1024	2.138189
expt_seq	0x0f	1.8GHz	100000	2048	2.494236
expt_seq	0x0f	1.8GHz	100000	2048	2.628746
expt_seq	0x0f	1.8GHz	100000	2048	2.542101
expt_seq	0x0f	1.8GHz	100000	2048	2.545424
expt_seq	0x0f	1.8GHz	100000	2048	2.726663
expt_seq	0x0f	1.8GHz	100000	4096	3.733094
expt_seq	0x0f	1.8GHz	100000	4096	3.841844
expt_seq	0x0f	1.8GHz	100000	4096	3.745898
expt_seq	0x0f	1.8GHz	100000	4096	3.759242
expt_seq	0x0f	1.8GHz	100000	4096	3.741679
expt_seq	0x0f	1.8GHz	100000	8192	7.315138
expt_seq	0x0f	1.8GHz	100000	8192	7.324725
expt_seq	0x0f	1.8GHz	100000	8192	7.302256
expt_seq	0x0f	1.8GHz	100000	8192	7.517958
expt_seq	0x0f	1.8GHz	100000	8192	7.440825
